Index,Unipolar,Bipolar,LAT,Impedance,A1,A2,A2-A1,SCI,ICL,ACL,Force,Paso
    1122 ,2.05081,1.56451,-76.61735,134.86771,-10000.00000,-99.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.89661,-10000.00000
    1123 ,0.46508,0.15971,-25.58411,130.06172,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.21239,-10000.00000
    1124 ,0.74400,0.21000,-45.00000,130.00000,-10000.00000,-45.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.00000,-10000.00000
    1125 ,0.77938,0.26082,-4.78724,125.85846,-10000.00000,-35.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.26014,-10000.00000
    1126 ,1.03467,0.47685,66.15006,136.43793,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.94561,-10000.00000
    1127 ,1.05327,0.71044,-85.42099,129.94167,-10000.00000,-91.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.41496,-10000.00000
    1128 ,0.46664,0.22075,8.46570,128.77904,-10000.00000,27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.06812,-10000.00000
    1129 ,1.20015,0.71099,-17.57549,134.59134,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.84479,-10000.00000
    1130 ,1.52742,0.54130,-26.39615,127.75209,-10000.00000,-25.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.49961,-10000.00000
    1131 ,0.73800,1.01400,77.00000,133.00000,-10000.00000,77.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.00000,-10000.00000
    1132 ,0.60508,0.23049,-53.59881,131.06985,-10000.00000,-75.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.00432,-10000.00000
    1133 ,1.40678,0.54186,-29.32346,129.18033,-10000.00000,-43.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.85065,-10000.00000
    1134 ,1.58505,0.78264,-72.57123,128.93358,-10000.00000,-103.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.90582,-10000.00000
    1135 ,1.47192,0.56997,-26.60330,126.63647,-10000.00000,-25.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.25319,-10000.00000
    1136 ,1.00335,0.79995,-83.40374,125.16859,-10000.00000,-83.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.60271,-10000.00000
    1137 ,0.59454,0.24315,68.25938,133.94678,-10000.00000,74.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.77425,-10000.00000
    1138 ,0.34200,0.21000,-17.00000,131.00000,-10000.00000,-17.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.00000,-10000.00000
    1139 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1140 ,0.94113,0.32748,-42.68048,129.78903,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.49742,-10000.00000
    1141 ,1.07544,0.64862,-11.33299,130.58980,-10000.00000,-15.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.76889,-10000.00000
    1142 ,1.18182,0.52752,-44.31890,128.30580,-10000.00000,-42.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.57277,-10000.00000
    1143 ,0.94948,1.06599,-87.74718,124.61127,-10000.00000,-73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.51967,-10000.00000
    1144 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1145 ,0.76951,0.63480,-84.83088,138.38335,-10000.00000,-89.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,19.04748,-10000.00000
    1146 ,1.12200,0.33000,-108.00000,126.00000,-10000.00000,-108.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.00000,-10000.00000
    1147 ,2.81448,1.63640,-30.45810,134.58160,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.06783,-10000.00000
    1148 ,1.03374,0.60515,-76.72549,129.66565,-10000.00000,-82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.90566,-10000.00000
    1149 ,0.94946,0.39816,-40.34189,130.21150,-10000.00000,-42.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.04027,-10000.00000
    1150 ,1.84107,1.01135,-70.65347,125.41293,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.09421,-10000.00000
    1151 ,0.89400,0.22200,-13.00000,127.00000,-10000.00000,-13.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.00000,-10000.00000
    1152 ,0.42600,0.26100,79.00000,130.00000,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.00000,-10000.00000
    1153 ,0.58220,0.25715,32.49669,133.99998,-10000.00000,36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.00325,-10000.00000
    1154 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1155 ,0.63509,0.23757,69.12257,133.86380,-10000.00000,74.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.99077,-10000.00000
    1156 ,0.54476,0.19788,-18.33731,129.05463,-10000.00000,-61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,15.63275,-10000.00000
    1157 ,1.99015,0.69906,-12.56077,129.55907,-10000.00000,-11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.28914,-10000.00000
    1158 ,1.66949,0.92814,-69.40905,126.06797,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.64210,-10000.00000
    1159 ,1.55225,0.78333,-40.47752,130.50394,-10000.00000,-36.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.18862,-10000.00000
    1160 ,1.26265,0.81622,-24.06605,130.08411,-10000.00000,-23.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.70668,-10000.00000
    1161 ,0.59676,0.20256,-21.03769,121.56827,-10000.00000,-4.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.28561,-10000.00000
    1162 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
    1163 ,1.18323,0.80531,73.40106,136.58957,-10000.00000,80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.50851,-10000.00000
    1164 ,1.57800,0.60750,0.00000,126.50000,-10000.00000,0.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.50000,-10000.00000
    1165 ,1.85126,1.00213,-70.77449,126.89796,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,20.20704,-10000.00000
    1166 ,1.53806,0.38400,-1.46867,125.76808,-10000.00000,-1.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.61400,-10000.00000
    1167 ,0.54900,0.09000,-33.00000,124.00000,-10000.00000,-33.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,0.00000,-10000.00000
    1168 ,1.07645,0.54048,-45.64624,129.32870,-10000.00000,-42.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.66541,-10000.00000
    1169 ,3.07800,0.38700,-22.00000,129.00000,-10000.00000,-22.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.00000,-10000.00000
    1170 ,0.89589,0.46803,-72.80180,130.07758,-10000.00000,-83.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.03632,-10000.00000
    1171 ,1.30701,0.79766,-89.18633,130.51010,-10000.00000,-102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.35905,-10000.00000
    1172 ,0.77336,0.80055,-71.57752,125.68610,-10000.00000,-75.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.40000,-10000.00000
    1173 ,1.44736,0.53209,-60.60000,127.26536,-10000.00000,-33.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.21103,-10000.00000
    1174 ,0.86577,0.16631,-9.28580,129.14285,-10000.00000,4.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.28533,-10000.00000
    1175 ,1.72200,0.98400,-102.00000,132.00000,-10000.00000,-102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.00000,-10000.00000
    1176 ,0.57680,0.17795,16.92918,127.70566,-10000.00000,-27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.95823,-10000.00000
    1177 ,1.86731,0.93937,-90.17162,130.64030,-10000.00000,-102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.48995,-10000.00000
    1178 ,0.93714,0.61485,-23.25000,133.72073,-10000.00000,-65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.77711,-10000.00000
    1179 ,1.31157,0.84060,3.50573,125.46524,-10000.00000,11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.84872,-10000.00000
    1180 ,1.12886,0.77314,-95.61365,130.85721,-10000.00000,-91.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.85703,-10000.00000
    1181 ,1.58406,1.11062,-50.50000,131.36127,-10000.00000,-104.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.65609,-10000.00000
    1182 ,1.67911,0.62842,-12.40000,124.89523,-10000.00000,-20.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,0.76867,-10000.00000
    1183 ,1.22390,0.73542,55.00894,135.83125,-10000.00000,62.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,15.07300,-10000.00000
    1184 ,0.88615,0.60888,-85.70871,130.56560,-10000.00000,-91.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.80000,-10000.00000
    1185 ,0.64227,0.32879,73.02142,132.87326,-10000.00000,80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.05491,-10000.00000
    1186 ,1.15244,0.86542,-70.85249,125.09589,-10000.00000,-88.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.52143,-10000.00000
    1187 ,2.15602,0.88065,-79.32591,130.46928,-10000.00000,-71.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.68416,-10000.00000
    1188 ,0.89652,0.58767,-73.25848,131.73570,-10000.00000,-68.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.77771,-10000.00000
    1189 ,0.19200,0.05100,-80.00000,124.00000,-10000.00000,-80.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.00000,-10000.00000
    1190 ,0.84690,0.51268,62.64392,134.94714,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.96207,-10000.00000
    1191 ,1.55644,0.77377,-69.55722,128.60925,-10000.00000,-70.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.32916,-10000.00000
    1192 ,0.92332,0.46755,76.67300,141.54160,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.15145,-10000.00000
    1193 ,0.55500,0.14400,92.00000,132.00000,-10000.00000,92.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.00000,-10000.00000
    1194 ,1.36644,0.47953,-23.35727,126.90434,-10000.00000,-28.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.00000,-10000.00000
    1195 ,0.93385,0.43338,77.78679,140.99997,-10000.00000,99.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.10199,-10000.00000
    1196 ,1.22922,0.82018,80.44971,135.69319,-10000.00000,77.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.38837,-10000.00000
    1197 ,1.29240,0.54120,-14.03309,124.20000,-10000.00000,-11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.71786,-10000.00000
    1198 ,1.27732,0.56386,-68.42748,127.93239,-10000.00000,-70.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.92297,-10000.00000
    1199 ,0.80265,0.49595,63.73792,134.94403,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.83229,-10000.00000
    1200 ,1.19707,0.81167,-62.69218,129.38757,-10000.00000,-66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.20000,-10000.00000
    1201 ,1.71229,0.94813,-74.04738,129.70422,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.79642,-10000.00000
    1202 ,1.11253,0.60008,-22.64628,129.34892,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.59222,-10000.00000
    1203 ,1.55600,0.55395,-56.20760,127.58959,-10000.00000,-33.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.45496,-10000.00000
    1204 ,0.80635,0.16591,-36.69478,122.81947,-10000.00000,-37.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.64802,-10000.00000
    1205 ,2.15369,1.36562,-62.94116,129.58711,-10000.00000,-68.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.90028,-10000.00000
    1206 ,0.66047,0.42438,63.07044,134.15500,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.81436,-10000.00000
    1207 ,2.12099,1.19914,-73.57123,129.71426,-10000.00000,-104.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.99996,-10000.00000
    1208 ,0.89372,0.47780,71.64792,140.09122,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.18598,-10000.00000
    1209 ,0.90030,0.54331,74.95398,131.39948,-10000.00000,78.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.73376,-10000.00000
    1210 ,1.01285,0.47067,-18.83960,127.64294,-10000.00000,-22.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.44762,-10000.00000
    1211 ,1.07466,0.45949,64.99049,136.65050,-10000.00000,62.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.28925,-10000.00000
    1212 ,1.43040,0.95685,-73.64090,128.00002,-10000.00000,-79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.80000,-10000.00000
    1213 ,1.85440,1.10053,-72.57153,131.43777,-10000.00000,-103.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.66654,-10000.00000
    1214 ,1.66859,0.89327,-73.58842,126.73315,-10000.00000,-79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.63342,-10000.00000
    1215 ,2.55920,1.57680,-94.06805,135.07381,-10000.00000,-104.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,18.36200,-10000.00000
    1216 ,0.82373,0.59400,-72.89786,130.33020,-10000.00000,-68.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.11136,-10000.00000
    1217 ,1.06464,0.42625,-43.56558,129.53952,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.59973,-10000.00000
    1218 ,1.41023,0.85616,55.50000,129.12953,-10000.00000,110.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.54275,-10000.00000
    1219 ,0.64508,0.36577,64.71291,133.93042,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.92975,-10000.00000
    1220 ,1.88671,0.49442,-16.96658,124.32591,-10000.00000,-18.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.74022,-10000.00000
    1221 ,2.00358,1.59815,-98.28359,134.14288,-10000.00000,-99.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.85723,-10000.00000
    1222 ,1.19195,0.21631,-44.27691,123.23370,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.44867,-10000.00000
    1223 ,1.72455,0.95831,-76.71059,130.48883,-10000.00000,-71.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.93966,-10000.00000
    1224 ,0.93939,0.68442,80.65529,140.34773,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.04824,-10000.00000
    1225 ,1.27658,0.84280,-86.53810,137.00180,-10000.00000,-89.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.47494,-10000.00000
    1226 ,0.66587,0.30398,21.92072,132.91925,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,22.20418,-10000.00000
    1227 ,0.63559,0.44750,70.59691,134.74460,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.69028,-10000.00000
    1228 ,1.74642,0.70640,-9.76764,126.78075,-10000.00000,-11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.46150,-10000.00000
    1229 ,0.59381,0.30254,-64.17956,126.42871,-10000.00000,-73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.71420,-10000.00000
    1230 ,0.90433,0.59610,71.80142,133.62259,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.38871,-10000.00000
    1231 ,0.47530,0.30502,59.81594,136.00079,-10000.00000,66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.74524,-10000.00000
    1232 ,0.78802,0.17947,-30.70412,123.85942,-10000.00000,-37.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.02227,-10000.00000
    1233 ,0.53650,0.27819,68.75862,134.10829,-10000.00000,66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.21006,-10000.00000
    1234 ,1.13874,0.59628,46.89454,137.42900,-10000.00000,50.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.48304,-10000.00000
    1235 ,1.22065,0.47449,-28.74509,131.68741,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.56370,-10000.00000
    1236 ,0.65457,0.49593,72.21094,134.82779,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.11431,-10000.00000
    1237 ,0.69769,0.47226,-83.11074,133.47937,-10000.00000,-64.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.72994,-10000.00000
    1238 ,0.94838,0.48796,-3.86286,130.94298,-10000.00000,2.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.20148,-10000.00000
    1239 ,0.95298,0.48072,-56.33527,129.53946,-10000.00000,-69.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.55499,-10000.00000
    1240 ,0.64253,0.16533,-21.65616,123.92837,-10000.00000,-10.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.02227,-10000.00000
    1241 ,1.23721,0.38544,-31.20000,131.43985,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.86075,-10000.00000
    1242 ,0.54159,0.20736,66.78375,134.30774,-10000.00000,66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.72942,-10000.00000
    1243 ,0.48770,0.14121,67.00000,134.03976,-10000.00000,66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.95904,-10000.00000
    1244 ,0.78348,0.56623,-78.86772,124.70375,-10000.00000,-73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.39357,-10000.00000
    1245 ,0.91179,0.74420,40.41881,134.01547,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.78687,-10000.00000
    1246 ,0.93773,0.58495,75.65730,140.30536,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.68500,-10000.00000
    1247 ,0.61874,0.46274,65.19951,135.89468,-10000.00000,87.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.22202,-10000.00000
    1248 ,0.85594,0.26998,-21.50359,124.87280,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.59222,-10000.00000
    1249 ,0.92829,0.57169,67.79321,135.83408,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.60759,-10000.00000
    1250 ,0.71762,0.50687,71.81316,134.84590,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.20777,-10000.00000
    1251 ,0.45882,0.32143,60.71796,135.40334,-10000.00000,66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.27039,-10000.00000
    1252 ,0.76875,0.48553,70.53369,135.05396,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.12152,-10000.00000
    1253 ,1.06367,0.84495,-84.35793,125.66565,-10000.00000,-85.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.63997,-10000.00000
    1254 ,0.80064,0.56750,72.28306,135.07216,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.18763,-10000.00000
    1255 ,0.86253,0.95852,-93.06541,131.81302,-10000.00000,-95.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.38892,-10000.00000
    1256 ,1.15308,0.54327,-50.83665,126.92876,-10000.00000,-51.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.35988,-10000.00000
    1257 ,2.05950,0.69750,-4.50000,127.00000,-10000.00000,-4.50000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.00000,-10000.00000
    1258 ,0.69025,0.35492,46.07197,134.44298,-10000.00000,41.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.97866,-10000.00000
    1259 ,1.02011,0.76143,73.54893,135.39467,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.75065,-10000.00000
    1260 ,1.39159,0.94665,56.05588,131.42184,-10000.00000,62.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.01565,-10000.00000
    1261 ,0.96255,0.71589,73.81368,136.04138,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.78341,-10000.00000
    1262 ,0.95062,0.58965,70.05815,135.35281,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.88872,-10000.00000
