Index,X,Y,Z,NormalX,NormalY,NormalZ,GroupID
    3510 ,12.184,-70.121,129.705,-0.56870,-0.37910,0.72997,0
    3511 ,6.840,-66.944,126.669,-0.58792,-0.30315,0.74997,0
    3512 ,6.232,-66.116,126.577,-0.57522,-0.33217,0.74751,0
    3513 ,14.524,-47.253,136.453,-0.35730,0.10633,0.92792,0
    3514 ,0.044,-50.328,130.984,-0.56529,-0.15439,0.81031,0
    3515 ,1.242,-59.257,126.331,-0.57681,-0.40344,0.71030,0
    3516 ,19.366,-55.421,138.463,-0.36489,-0.20133,0.90902,0
    3517 ,20.128,-63.773,136.549,-0.38704,-0.28819,0.87587,0
    3518 ,17.109,-65.052,134.899,-0.37397,-0.29210,0.88024,0
    3519 ,12.866,-36.190,94.579,-0.04140,0.43564,-0.89917,0
    3520 ,5.236,-64.694,126.482,-0.55328,-0.35359,0.75423,0
    3521 ,1.987,-50.733,132.084,-0.51424,-0.15338,0.84382,0
    3522 ,0.834,-61.069,125.035,-0.57404,-0.36588,0.73254,0
    3523 ,17.652,-57.069,137.237,-0.41706,-0.20309,0.88590,0
    3524 ,3.721,-49.823,132.989,-0.34720,0.06533,0.93551,0
    3525 ,15.310,-67.018,133.386,-0.46746,-0.31011,0.82784,0
    3526 ,13.919,-46.035,136.063,-0.37304,0.14601,0.91625,0
    3527 ,-0.157,-53.846,128.829,-0.53465,-0.52981,0.65837,0
    3528 ,10.515,-48.866,135.086,-0.36462,0.05216,0.92969,0
    3529 ,6.980,-64.922,127.728,-0.58362,-0.35357,0.73101,0
    3530 ,1.140,-57.999,126.979,-0.59736,-0.41433,0.68665,0
    3531 ,0.081,-56.606,126.998,-0.58531,-0.44582,0.67724,0
    3532 ,18.470,-62.306,136.271,-0.38259,-0.25011,0.88942,0
    3533 ,4.596,-51.473,133.213,-0.27992,-0.13582,0.95037,0
    3534 ,0.710,-55.298,128.417,-0.54857,-0.48476,0.68123,0
    3535 ,10.758,-52.473,135.130,-0.35684,-0.11723,0.92678,0
    3536 ,0.326,-52.702,130.112,-0.50575,-0.50074,0.70248,0
    3537 ,14.916,-65.490,133.748,-0.46762,-0.31670,0.82525,0
    3538 ,11.067,-66.711,130.255,-0.62889,-0.32966,0.70414,0
    3539 ,1.550,-52.528,131.073,-0.50387,-0.44054,0.74300,0
    3540 ,1.941,-60.189,126.349,-0.57418,-0.38652,0.72175,0
    3541 ,1.381,-57.058,127.778,-0.57374,-0.44060,0.69044,0
    3542 ,17.816,-55.419,137.686,-0.43807,-0.19024,0.87858,0
    3543 ,16.380,-60.403,135.896,-0.39099,-0.22092,0.89349,0
    3544 ,4.523,-60.903,127.980,-0.55021,-0.40383,0.73088,0
    3545 ,14.470,-64.314,133.948,-0.46590,-0.32188,0.82422,0
    3546 ,15.780,-53.622,137.019,-0.41922,-0.13396,0.89795,0
    3547 ,13.315,-59.013,134.857,-0.40044,-0.21387,0.89101,0
    3548 ,14.541,-60.235,135.120,-0.40887,-0.22408,0.88466,0
    3549 ,5.572,-53.641,133.013,-0.39697,-0.32935,0.85671,0
    3550 ,7.639,-53.713,133.897,-0.36381,-0.23361,0.90170,0
    3551 ,12.817,-63.028,133.431,-0.52193,-0.31483,0.79276,0
    3552 ,14.259,-53.644,136.363,-0.38333,-0.13970,0.91298,0
    3553 ,2.935,-57.257,128.924,-0.57249,-0.44183,0.69069,0
    3554 ,1.335,-55.834,128.531,-0.55116,-0.46477,0.69298,0
    3555 ,4.201,-53.021,132.664,-0.40347,-0.38021,0.83225,0
    3556 ,8.821,-55.253,133.917,-0.38476,-0.26446,0.88432,0
    3557 ,9.262,-63.428,130.372,-0.59312,-0.36838,0.71589,0
    3558 ,11.023,-61.979,132.538,-0.57384,-0.32689,0.75090,0
    3559 ,4.163,-54.343,131.845,-0.49338,-0.46301,0.73634,0
    3560 ,6.657,-60.151,129.918,-0.52795,-0.38756,0.75569,0
    3561 ,12.107,-62.054,133.343,-0.54803,-0.27542,0.78981,0
    3562 ,8.598,-61.191,130.936,-0.59325,-0.35645,0.72181,0
    3563 ,8.444,-56.665,133.164,-0.46801,-0.38483,0.79553,0
    3564 ,9.256,-56.332,133.805,-0.43009,-0.32755,0.84127,0
    3565 ,5.698,-57.712,130.674,-0.50837,-0.45579,0.73063,0
    3566 ,5.725,-56.509,131.483,-0.49283,-0.46800,0.73355,0
    3567 ,7.414,-59.886,130.628,-0.56551,-0.39436,0.72435,0
    3568 ,23.620,-29.085,121.943,0.03775,0.99899,0.02429,0
    3569 ,36.416,-24.519,109.915,-0.11590,0.95697,0.26602,0
    3570 ,32.465,-25.864,112.392,-0.19238,0.95823,0.21163,0
    3571 ,28.791,-28.024,117.519,-0.19976,0.95661,0.21210,0
    3572 ,-11.870,-34.147,99.979,-0.46420,0.62221,-0.63037,0
    3573 ,13.419,-26.746,114.565,0.00255,0.99077,0.13551,0
    3574 ,25.957,-49.740,92.353,0.09974,0.08023,-0.99177,0
    3575 ,34.962,-32.476,93.299,-0.31721,0.59309,-0.74001,0
    3576 ,-1.760,-26.540,111.520,0.13625,0.97766,0.16003,0
    3577 ,36.529,-27.063,98.876,-0.28991,0.78177,-0.55207,0
    3578 ,-0.833,-28.569,117.372,0.02962,0.89377,0.44754,0
    3579 ,30.060,-27.205,115.690,-0.21501,0.94449,0.24841,0
    3580 ,-10.579,-29.203,104.465,-0.27754,0.80983,-0.51686,0
    3581 ,-12.393,-36.016,98.300,-0.51313,0.66767,-0.53936,0
    3582 ,38.464,-29.262,95.410,-0.15535,0.77046,-0.61827,0
    3583 ,-4.473,-26.260,109.534,0.01760,0.99891,-0.04314,0
    3584 ,33.105,-43.404,91.643,-0.24276,-0.11457,-0.96330,0
    3585 ,4.140,-29.090,119.523,-0.16595,0.93680,0.30802,0
    3586 ,-6.152,-26.234,108.605,-0.02470,0.98095,-0.19270,0
    3587 ,33.205,-51.781,91.827,-0.29286,0.21488,-0.93170,0
    3588 ,34.588,-24.628,107.198,-0.29111,0.95646,0.02075,0
    3589 ,0.631,-37.589,95.405,0.02472,0.39128,-0.91994,0
    3590 ,-8.313,-27.939,105.243,-0.25876,0.86550,-0.42890,0
    3591 ,9.623,-27.488,117.563,-0.10299,0.96340,0.24748,0
    3592 ,25.126,-29.196,119.993,-0.13051,0.99133,0.01532,0
    3593 ,15.780,-26.733,114.246,0.01788,0.98598,0.16592,0
    3594 ,-0.527,-26.927,112.842,0.05346,0.98026,0.19033,0
    3595 ,-2.573,-26.408,111.654,0.12423,0.98294,0.13565,0
    3596 ,0.315,-28.041,116.386,0.00171,0.90250,0.43069,0
    3597 ,33.352,-25.276,110.472,-0.21593,0.95980,0.17933,0
    3598 ,6.246,-27.223,114.440,-0.05332,0.96991,0.23755,0
    3599 ,-8.969,-29.281,103.232,-0.34651,0.79441,-0.49884,0
    3600 ,23.983,-58.467,92.558,0.02101,-0.04746,-0.99865,0
    3601 ,32.963,-41.419,91.585,-0.35451,-0.02640,-0.93468,0
    3602 ,32.861,-25.785,103.813,-0.28877,0.89145,-0.34917,0
    3603 ,7.847,-27.634,117.049,-0.19267,0.94995,0.24593,0
    3604 ,32.263,-25.318,106.201,-0.26711,0.95362,-0.13877,0
    3605 ,23.557,-25.707,108.409,0.02726,0.99944,-0.01957,0
    3606 ,13.356,-27.183,102.469,-0.14788,0.87328,-0.46423,0
    3607 ,8.643,-27.727,117.889,-0.15858,0.94975,0.26988,0
    3608 ,23.182,-28.766,118.716,0.14277,0.96853,0.20387,0
    3609 ,24.594,-28.970,119.013,0.01870,0.97160,0.23590,0
    3610 ,14.934,-26.558,112.884,-0.01783,0.99264,0.11978,0
    3611 ,18.382,-27.401,116.215,0.12555,0.96718,0.22089,0
    3612 ,0.125,-26.520,110.177,0.09459,0.98468,0.14651,0
    3613 ,33.760,-25.108,104.796,-0.36234,0.89348,-0.26534,0
    3614 ,-6.662,-28.756,102.615,-0.32390,0.81726,-0.47664,0
    3615 ,9.252,-40.679,94.274,-0.37084,0.13934,-0.91818,0
    3616 ,-1.841,-26.166,107.904,-0.04103,0.99886,0.02439,0
    3617 ,-0.297,-27.595,115.541,0.02231,0.91531,0.40213,0
    3618 ,1.537,-27.668,115.394,0.04658,0.94880,0.31242,0
    3619 ,15.910,-26.495,112.592,-0.04909,0.98924,0.13782,0
    3620 ,32.887,-30.725,95.484,-0.21017,0.68552,-0.69706,0
    3621 ,31.509,-32.576,94.463,-0.21646,0.53359,-0.81757,0
    3622 ,-0.083,-27.178,113.968,0.06075,0.97332,0.22127,0
    3623 ,0.677,-26.992,112.661,0.08504,0.98157,0.17115,0
    3624 ,34.904,-27.998,98.267,-0.28607,0.78249,-0.55306,0
    3625 ,31.734,-27.001,101.881,-0.21725,0.87739,-0.42778,0
    3626 ,24.381,-37.742,93.365,-0.03456,0.16524,-0.98565,0
    3627 ,29.133,-26.059,110.162,-0.15292,0.96661,0.20563,0
    3628 ,-4.674,-26.509,106.937,-0.13542,0.98089,-0.13967,0
    3629 ,5.353,-27.722,115.886,-0.08078,0.95056,0.29985,0
    3630 ,7.802,-26.955,113.389,-0.10885,0.98599,0.12638,0
    3631 ,13.503,-26.535,112.675,0.01197,0.99412,0.10761,0
    3632 ,14.142,-55.917,90.571,0.17895,-0.09138,-0.97961,0
    3633 ,3.302,-27.621,115.178,-0.05090,0.96135,0.27060,0
    3634 ,2.577,-27.636,115.174,0.01361,0.96071,0.27722,0
    3635 ,14.899,-26.426,111.696,-0.03260,0.99001,0.13721,0
    3636 ,1.938,-27.011,111.960,0.11361,0.98449,0.13368,0
    3637 ,11.863,-26.487,112.050,0.01449,0.99492,0.09959,0
    3638 ,0.314,-26.093,107.079,0.11143,0.99191,0.06079,0
    3639 ,30.129,-27.946,100.565,-0.13561,0.89089,-0.43350,0
    3640 ,-5.897,-30.335,99.954,-0.34203,0.65637,-0.67245,0
    3641 ,29.890,-26.037,105.518,-0.21504,0.94934,-0.22915,0
    3642 ,5.374,-27.286,114.433,-0.07802,0.97243,0.21975,0
    3643 ,9.875,-26.546,112.265,-0.11610,0.98972,0.08354,0
    3644 ,13.395,-26.429,111.648,-0.01119,0.99353,0.11305,0
    3645 ,-1.860,-26.326,104.790,-0.15007,0.96421,-0.21858,0
    3646 ,1.997,-27.325,113.972,0.05706,0.97792,0.20104,0
    3647 ,20.016,-27.007,113.957,0.07232,0.95784,0.27805,0
    3648 ,4.019,-27.354,114.256,-0.06408,0.98460,0.16267,0
    3649 ,10.709,-26.491,112.436,-0.02793,0.99353,0.11013,0
    3650 ,17.518,-26.292,111.652,0.02677,0.98692,0.15894,0
    3651 ,14.955,-26.261,110.709,-0.04048,0.98594,0.16210,0
    3652 ,29.280,-28.912,98.860,-0.09056,0.86468,-0.49409,0
    3653 ,2.943,-27.088,111.298,0.14421,0.98349,0.10928,0
    3654 ,-4.743,-30.932,98.919,-0.27460,0.50779,-0.81654,0
    3655 ,10.763,-27.318,102.700,0.01294,0.84484,-0.53486,0
    3656 ,24.355,-26.376,105.844,0.03842,0.97148,-0.23398,0
    3657 ,10.775,-26.406,111.366,-0.05846,0.99671,0.05619,0
    3658 ,13.271,-26.294,110.513,-0.02494,0.99293,0.11609,0
    3659 ,12.379,-26.378,111.046,-0.01442,0.99406,0.10786,0
    3660 ,11.483,-26.427,111.660,0.01479,0.99526,0.09611,0
    3661 ,6.147,-27.064,113.523,-0.08559,0.99102,0.10269,0
    3662 ,18.866,-25.959,108.826,0.04849,0.99673,0.06468,0
    3663 ,3.051,-27.222,112.581,0.10074,0.99243,0.07027,0
    3664 ,3.355,-27.047,110.537,0.09845,0.98528,0.13978,0
    3665 ,-3.558,-29.662,99.499,-0.20243,0.66656,-0.71744,0
    3666 ,6.014,-27.065,112.400,-0.10950,0.99345,0.03264,0
    3667 ,21.919,-25.794,108.581,-0.05604,0.99814,0.02398,0
    3668 ,3.602,-27.276,112.389,0.06467,0.99678,0.04736,0
    3669 ,4.528,-27.253,112.412,-0.06836,0.99691,0.03867,0
    3670 ,5.195,-27.091,110.923,-0.07815,0.99344,0.08346,0
    3671 ,13.916,-26.013,108.045,-0.12800,0.99101,0.03889,0
    3672 ,-1.663,-29.622,99.224,-0.03166,0.60827,-0.79309,0
    3673 ,-2.640,-30.294,98.874,-0.06580,0.45342,-0.88886,0
    3674 ,17.011,-25.746,107.459,0.00855,0.99993,0.00819,0
    3675 ,15.629,-25.749,107.105,0.00492,0.99933,0.03619,0
    3676 ,0.587,-29.791,99.149,0.00224,0.58576,-0.81048,0
    3677 ,-1.713,-30.288,98.831,-0.02378,0.40781,-0.91276,0
    3678 ,18.464,-26.012,105.869,0.13808,0.97996,-0.14355,0
    3679 ,19.358,-40.860,92.828,0.06340,0.21005,-0.97563,0
    3680 ,33.700,-48.472,91.891,-0.32296,-0.03502,-0.94577,0
    3681 ,25.168,-57.595,92.439,-0.04408,-0.09923,-0.99409,0
    3682 ,22.726,-58.970,92.480,0.08794,-0.03019,-0.99567,0
    3683 ,3.043,-37.854,95.307,-0.03569,0.29550,-0.95468,0
    3684 ,28.297,-32.176,95.349,-0.10199,0.56648,-0.81774,0
    3685 ,22.972,-27.077,103.228,0.05545,0.95325,-0.29706,0
    3686 ,33.565,-45.693,91.726,-0.28515,-0.04638,-0.95736,0
    3687 ,28.028,-49.998,92.517,0.05955,0.09777,-0.99343,0
    3688 ,20.797,-26.474,104.717,0.07345,0.96885,-0.23649,0
    3689 ,32.309,-40.314,91.836,-0.34339,0.05640,-0.93750,0
    3690 ,-9.628,-36.783,95.979,-0.05803,0.71816,-0.69345,0
    3691 ,19.380,-26.713,103.388,0.07422,0.95761,-0.27834,0
    3692 ,7.827,-26.796,103.787,-0.07400,0.95687,-0.28094,0
    3693 ,20.954,-58.865,92.201,0.17656,-0.07985,-0.98105,0
    3694 ,30.137,-41.829,92.373,-0.21212,0.07391,-0.97444,0
    3695 ,15.481,-25.744,106.112,-0.00273,0.99092,-0.13442,0
    3696 ,30.841,-50.634,92.469,-0.04653,0.15692,-0.98651,0
    3697 ,29.843,-37.230,93.059,-0.25705,0.18486,-0.94855,0
    3698 ,-5.619,-53.546,88.992,0.53216,-0.35858,-0.76696,0
    3699 ,23.234,-36.454,93.709,-0.07891,0.23092,-0.96977,0
    3700 ,18.209,-26.168,104.817,0.09073,0.96694,-0.23833,0
    3701 ,21.740,-57.845,92.310,0.18390,-0.04726,-0.98181,0
    3702 ,28.589,-44.818,92.490,-0.09775,-0.00323,-0.99521,0
    3703 ,30.694,-47.017,92.428,-0.12620,-0.10302,-0.98664,0
    3704 ,29.496,-50.618,92.469,0.00282,0.16287,-0.98664,0
    3705 ,22.699,-28.438,99.372,0.09285,0.88641,-0.45349,0
    3706 ,9.344,-27.083,102.912,0.01285,0.86976,-0.49331,0
    3707 ,7.940,-28.432,101.134,0.01967,0.74707,-0.66446,0
    3708 ,13.562,-26.602,103.714,-0.12203,0.93774,-0.32520,0
    3709 ,30.207,-49.352,92.627,-0.04938,0.03916,-0.99801,0
    3710 ,26.275,-32.133,95.526,-0.02224,0.56790,-0.82280,0
    3711 ,21.043,-27.649,100.934,0.09514,0.93892,-0.33071,0
    3712 ,21.856,-56.900,92.270,0.18055,-0.11286,-0.97707,0
    3713 ,28.966,-47.019,92.569,-0.04609,-0.05895,-0.99720,0
    3714 ,26.786,-39.302,93.176,-0.06943,0.15644,-0.98524,0
    3715 ,29.532,-48.261,92.637,-0.03779,-0.04404,-0.99832,0
    3716 ,17.798,-26.759,102.755,0.05711,0.94785,-0.31355,0
    3717 ,27.180,-36.009,93.762,-0.07633,0.25007,-0.96521,0
    3718 ,24.244,-31.932,95.626,0.06199,0.56019,-0.82604,0
    3719 ,16.403,-26.700,102.832,-0.00788,0.93492,-0.35477,0
    3720 ,22.158,-29.215,97.819,0.14298,0.79381,-0.59111,0
    3721 ,18.956,-27.831,100.152,-0.01691,0.89573,-0.44428,0
    3722 ,7.887,-28.889,100.655,0.03205,0.72992,-0.68278,0
    3723 ,11.395,-26.790,103.731,0.01830,0.93144,-0.36342,0
    3724 ,26.440,-45.772,92.586,0.00522,0.02763,-0.99960,0
    3725 ,25.506,-44.785,92.616,0.05068,0.06485,-0.99661,0
    3726 ,12.094,-26.794,103.689,-0.07862,0.93264,-0.35214,0
    3727 ,20.846,-27.972,99.900,0.04195,0.87704,-0.47859,0
    3728 ,27.835,-48.571,92.596,0.04774,0.02687,-0.99850,0
    3729 ,25.265,-39.233,93.191,0.00657,0.12523,-0.99211,0
    3730 ,11.046,-28.064,101.665,-0.05358,0.80607,-0.58939,0
    3731 ,12.582,-27.214,102.676,-0.13705,0.86962,-0.47432,0
    3732 ,24.485,-36.042,93.742,-0.01776,0.26996,-0.96271,0
    3733 ,26.051,-46.628,92.567,0.04979,0.01130,-0.99870,0
    3734 ,25.074,-37.521,93.391,0.02223,0.17885,-0.98362,0
    3735 ,25.287,-45.966,92.527,0.07461,0.03870,-0.99646,0
    3736 ,20.960,-29.356,97.355,0.02822,0.72480,-0.68838,0
    3737 ,26.044,-47.277,92.560,0.05610,0.03468,-0.99782,0
    3738 ,21.402,-31.934,95.284,0.03537,0.50916,-0.85994,0
    3739 ,25.251,-47.495,92.483,0.10275,0.05577,-0.99314,0
    3740 ,23.692,-39.823,93.128,-0.01367,0.13978,-0.99009,0
    3741 ,20.915,-32.702,94.881,-0.04568,0.38667,-0.92109,0
    3742 ,20.646,-30.866,95.979,-0.03313,0.62533,-0.77966,0
    3743 ,23.764,-37.863,93.387,-0.07176,0.15447,-0.98539,0
    3744 ,20.037,-32.664,94.990,-0.16158,0.35533,-0.92067,0
    3745 ,22.836,-38.945,93.280,-0.03136,0.16466,-0.98585,0
    3746 ,-9.126,-42.936,88.610,0.52766,0.65686,-0.53862,0
    3747 ,11.613,-64.221,93.912,-0.07950,-0.53430,-0.84155,0
    3748 ,24.217,-46.170,92.414,0.10018,0.04549,-0.99393,0
    3749 ,-6.262,-55.348,89.643,0.47783,-0.56082,-0.67613,0
    3750 ,-7.080,-53.396,87.674,0.64975,-0.35434,-0.67251,0
    3751 ,22.783,-53.810,92.120,0.10938,-0.07924,-0.99084,0
    3752 ,22.555,-49.583,91.913,0.14990,0.06768,-0.98638,0
    3753 ,7.394,-64.490,94.525,-0.19670,-0.48468,-0.85229,0
    3754 ,14.714,-29.950,98.346,-0.24925,0.66096,-0.70782,0
    3755 ,-7.732,-51.099,85.949,0.75123,-0.14942,-0.64290,0
    3756 ,11.149,-50.207,90.881,-0.08773,0.09852,-0.99126,0
    3757 ,10.445,-28.992,100.541,-0.04271,0.75445,-0.65497,0
    3758 ,-8.333,-40.946,91.653,0.34050,0.68619,-0.64281,0
    3759 ,19.261,-47.387,91.740,0.10932,0.16674,-0.97992,0
    3760 ,-8.496,-47.347,85.935,0.71683,0.34539,-0.60569,0
    3761 ,5.377,-63.890,94.917,-0.34871,-0.47077,-0.81042,0
    3762 ,23.662,-41.679,92.858,0.02264,0.14541,-0.98911,0
    3763 ,18.428,-58.804,91.738,0.17300,-0.14789,-0.97375,0
    3764 ,23.617,-48.079,92.211,0.13768,0.09700,-0.98571,0
    3765 ,24.711,-44.100,92.611,0.06550,0.08360,-0.99434,0
    3766 ,22.590,-40.220,93.070,-0.00301,0.16743,-0.98588,0
    3767 ,-8.352,-43.291,89.076,0.59290,0.55808,-0.58053,0
    3768 ,21.936,-53.244,91.930,0.15489,-0.07983,-0.98470,0
    3769 ,15.243,-31.510,96.893,-0.22839,0.55870,-0.79730,0
    3770 ,-3.752,-60.495,95.415,-0.03500,-0.70511,-0.70823,0
    3771 ,-6.776,-49.558,87.103,0.75236,0.12993,-0.64581,0
    3772 ,-7.629,-47.168,87.130,0.72092,0.33315,-0.60769,0
    3773 ,-8.216,-45.941,87.158,0.71107,0.37309,-0.59598,0
    3774 ,24.174,-43.254,92.664,0.04692,0.11519,-0.99223,0
    3775 ,22.980,-46.290,92.292,0.08696,0.07049,-0.99371,0
    3776 ,-7.398,-42.193,90.945,0.44776,0.60333,-0.65993,0
    3777 ,-5.924,-51.672,88.111,0.64534,-0.14442,-0.75012,0
    3778 ,23.813,-46.471,92.358,0.09364,0.02208,-0.99536,0
    3779 ,21.101,-50.922,91.617,0.17607,-0.01783,-0.98422,0
    3780 ,16.712,-34.977,94.804,-0.09927,0.37289,-0.92255,0
    3781 ,19.388,-36.746,93.994,-0.05623,0.29826,-0.95283,0
    3782 ,14.832,-60.635,91.413,0.10463,-0.38591,-0.91658,0
    3783 ,1.001,-60.347,94.450,-0.24141,-0.53538,-0.80938,0
    3784 ,13.393,-31.701,97.299,-0.20020,0.60649,-0.76948,0
    3785 ,-6.652,-44.090,90.081,0.59833,0.45316,-0.66079,0
    3786 ,23.710,-44.394,92.500,0.07931,0.10389,-0.99142,0
    3787 ,-0.111,-32.289,98.058,-0.11813,0.35046,-0.92910,0
    3788 ,-6.100,-36.766,95.937,-0.04958,0.60737,-0.79287,0
    3789 ,18.457,-56.378,91.451,0.20273,-0.09000,-0.97509,0
    3790 ,19.215,-55.542,91.547,0.20834,-0.07358,-0.97528,0
    3791 ,21.457,-41.997,92.730,0.03437,0.16395,-0.98587,0
    3792 ,7.699,-33.721,96.251,-0.10280,0.57695,-0.81029,0
    3793 ,10.241,-61.260,92.173,-0.08652,-0.46414,-0.88153,0
    3794 ,-3.529,-53.852,90.270,0.39969,-0.34375,-0.84975,0
    3795 ,20.382,-50.485,91.493,0.15355,0.02203,-0.98790,0
    3796 ,18.480,-34.127,94.887,-0.11223,0.27496,-0.95488,0
    3797 ,15.423,-33.745,95.581,-0.15339,0.43866,-0.88546,0
    3798 ,4.631,-61.675,93.916,-0.30881,-0.45584,-0.83477,0
    3799 ,-5.976,-48.106,88.498,0.68106,0.29482,-0.67025,0
    3800 ,0.115,-58.200,93.288,-0.14716,-0.51893,-0.84205,0
    3801 ,-6.113,-45.634,89.635,0.64254,0.38406,-0.66305,0
    3802 ,20.985,-48.078,91.850,0.13492,0.13957,-0.98098,0
    3803 ,0.341,-34.028,97.193,-0.08646,0.45017,-0.88875,0
    3804 ,9.940,-33.251,96.451,-0.03987,0.61202,-0.78983,0
    3805 ,2.026,-35.392,96.297,-0.09975,0.42179,-0.90119,0
    3806 ,14.290,-57.632,90.771,0.11314,-0.14304,-0.98323,0
    3807 ,-5.482,-52.338,88.651,0.52301,-0.29348,-0.80021,0
    3808 ,-4.384,-52.311,89.344,0.51413,-0.18797,-0.83686,0
    3809 ,13.466,-59.615,91.013,0.00822,-0.28784,-0.95764,0
    3810 ,20.172,-49.227,91.562,0.14227,0.11461,-0.98317,0
    3811 ,9.103,-59.864,91.663,-0.16253,-0.38316,-0.90927,0
    3812 ,-2.973,-57.442,92.782,0.11537,-0.62606,-0.77120,0
    3813 ,11.931,-31.144,98.135,-0.06413,0.66289,-0.74596,0
    3814 ,-5.621,-41.000,92.767,0.31565,0.50996,-0.80019,0
    3815 ,20.783,-46.144,92.128,0.08738,0.14913,-0.98495,0
    3816 ,22.851,-44.645,92.405,0.06342,0.10085,-0.99288,0
    3817 ,-4.833,-45.403,90.927,0.58465,0.36003,-0.72702,0
    3818 ,22.099,-43.681,92.479,0.03715,0.13407,-0.99028,0
    3819 ,10.939,-32.300,97.196,-0.03788,0.64061,-0.76693,0
    3820 ,9.857,-34.982,95.246,-0.02234,0.50348,-0.86372,0
    3821 ,7.352,-35.562,95.136,-0.25697,0.36693,-0.89405,0
    3822 ,19.737,-42.606,92.550,0.07530,0.13484,-0.98800,0
    3823 ,3.159,-58.428,92.696,-0.21051,-0.41879,-0.88335,0
    3824 ,-4.481,-51.015,89.223,0.55836,0.06994,-0.82665,0
    3825 ,-1.972,-53.020,90.771,0.40501,-0.19335,-0.89363,0
    3826 ,18.544,-50.571,91.233,0.12992,0.04160,-0.99065,0
    3827 ,6.632,-60.008,92.290,-0.27509,-0.38667,-0.88023,0
    3828 ,21.337,-43.819,92.451,0.01361,0.12707,-0.99180,0
    3829 ,7.074,-37.508,94.869,-0.19407,0.10127,-0.97575,0
    3830 ,8.930,-57.358,90.884,-0.23294,-0.22157,-0.94691,0
    3831 ,-4.161,-41.469,93.154,0.38976,0.31077,-0.86690,0
    3832 ,-3.277,-44.988,92.212,0.46335,0.38565,-0.79786,0
    3833 ,-2.784,-51.392,90.238,0.47425,0.02543,-0.88002,0
    3834 ,-4.527,-51.486,89.166,0.56501,-0.01687,-0.82491,0
    3835 ,15.220,-38.009,93.612,-0.04603,0.37550,-0.92568,0
    3836 ,16.652,-39.774,92.875,0.05355,0.31522,-0.94751,0
    3837 ,20.599,-44.406,92.375,0.02772,0.13072,-0.99103,0
    3838 ,-4.333,-46.359,90.902,0.56187,0.37408,-0.73782,0
    3839 ,11.284,-35.430,94.975,0.00244,0.49012,-0.87165,0
    3840 ,9.420,-36.802,94.487,-0.10018,0.23048,-0.96791,0
    3841 ,1.968,-37.170,95.595,0.00043,0.35920,-0.93326,0
    3842 ,2.599,-56.704,92.084,-0.14455,-0.27685,-0.94998,0
    3843 ,-1.660,-49.981,91.043,0.41453,0.19438,-0.88903,0
    3844 ,-0.954,-52.934,91.191,0.37394,-0.18925,-0.90794,0
    3845 ,0.294,-53.739,91.668,0.15932,-0.15838,-0.97444,0
    3846 ,17.294,-49.273,91.251,0.07795,0.13133,-0.98827,0
    3847 ,16.933,-44.391,92.027,0.04829,0.15651,-0.98649,0
    3848 ,-2.699,-40.631,93.937,0.24872,0.25385,-0.93472,0
    3849 ,19.170,-45.245,92.120,0.11039,0.17045,-0.97916,0
    3850 ,19.848,-44.619,92.313,0.08649,0.15166,-0.98464,0
    3851 ,0.744,-55.172,91.924,0.01226,-0.17909,-0.98376,0
    3852 ,-0.060,-39.781,94.644,0.11389,0.25538,-0.96011,0
    3853 ,5.262,-40.445,94.786,0.00728,0.17980,-0.98368,0
    3854 ,1.904,-37.584,95.439,0.00693,0.40580,-0.91394,0
    3855 ,11.819,-56.749,90.212,0.08181,-0.14713,-0.98573,0
    3856 ,-3.062,-41.924,93.546,0.34363,0.20114,-0.91731,0
    3857 ,-2.323,-46.384,92.123,0.37360,0.36336,-0.85346,0
    3858 ,-0.349,-51.084,91.380,0.31563,0.12334,-0.94083,0
    3859 ,8.090,-54.100,90.945,-0.16279,0.02327,-0.98639,0
    3860 ,13.367,-51.668,90.779,0.02891,0.07887,-0.99647,0
    3861 ,15.712,-40.103,92.750,-0.05830,0.28681,-0.95621,0
    3862 ,3.009,-55.420,91.793,-0.11569,-0.12130,-0.98585,0
    3863 ,2.502,-40.022,94.862,0.05583,0.22091,-0.97370,0
    3864 ,-2.590,-43.192,93.460,0.34375,0.25663,-0.90332,0
    3865 ,1.302,-53.996,91.807,0.01782,-0.08101,-0.99655,0
    3866 ,16.003,-50.265,91.012,0.05236,0.09636,-0.99397,0
    3867 ,14.154,-40.183,92.947,-0.13630,0.24117,-0.96086,0
    3868 ,1.635,-54.976,91.879,-0.05792,-0.10917,-0.99233,0
    3869 ,15.031,-48.705,91.203,0.02919,0.15684,-0.98719,0
    3870 ,9.587,-39.061,94.236,-0.27951,0.07628,-0.95711,0
    3871 ,-1.894,-44.152,93.400,0.26073,0.37364,-0.89017,0
    3872 ,4.736,-52.868,91.463,-0.13280,0.02234,-0.99089,0
    3873 ,14.376,-42.616,92.409,-0.12288,0.18625,-0.97479,0
    3874 ,8.913,-48.146,91.587,-0.10740,0.27776,-0.95463,0
    3875 ,13.458,-45.361,91.899,-0.06564,0.23078,-0.97079,0
    3876 ,10.934,-52.281,90.777,-0.06943,0.09858,-0.99270,0
    3877 ,13.303,-53.448,90.564,0.02689,0.14279,-0.98939,0
    3878 ,7.184,-51.681,91.171,-0.12212,0.06220,-0.99056,0
    3879 ,3.472,-43.890,93.901,-0.00662,0.26418,-0.96445,0
