Points_0,Points_1,Points_2,Points_Magnitude,meshID
43354.6,-19973.6,103746,114201,22705
56581.9,-35860.3,102462,122417,22728
57132.2,-36672.7,102457,122908,22729
58027.7,-37195.6,102932,123878,22730
57811.4,-38060.9,102188,123423,22731
58958.7,-38801.8,102828,124721,22732
58889.8,-37717.5,103505,124916,22733
49156.4,-51146.9,86882.5,112165,22756
49427.2,-50563,85614.5,111038,22757
57043.2,-24265.6,99696,117397,22772
56223.6,-24276.4,99920.9,117195,22773
56747.7,-24858.5,100369,117950,22774
49937.1,-49309.5,83409.8,109006,22791
50563.8,-48532.5,82853,108521,22792
51051.7,-49005.1,83702.9,109608,22793
54579,-45497.1,94401.5,118155,22828
54116.3,-44635.1,93946.8,117247,22829
54655.4,-44353.6,94857.7,118120,22830
53904.1,-43608.9,94016.2,116818,22831
53661.3,-45877.2,93831.9,117425,22832
53459.4,-44341.9,93135.5,116182,22833
53178.5,-44829.5,92654.6,115856,22834
52944.2,-44347.2,92077.1,115100,22835
53450.7,-45509,93138.7,116631,22836
47691.8,-32000.9,87222.5,104433,22858
48001.1,-32065.9,87965.4,105215,22859
47258.2,-31868.7,88193.6,105010,22860
45708.6,-44222.4,79346.5,101690,22861
44927.4,-43829.7,79802.4,101528,22862
44948.9,-43223.9,79127.8,100747,22863
44538.6,-43165.6,79914.6,101160,22864
40066,-28888.8,94756.2,106858,22924
40041.9,-29872.3,94043.8,106489,22925
39396,-29413.7,94016.3,106096,22926
41019.1,-28548.6,94664.9,107047,22927
40931.8,-29342.5,94119.8,106747,22928
40389.3,-30207.1,93200.1,105972,22929
40913.8,-27994.8,95477.6,107581,22930
59831.8,-26181.5,100453,119817,22943
46732.3,-45672.9,79646.2,103022,22993
45945.3,-45273.6,79795.3,102606,22994
45476.6,-45300.4,80734.9,103142,22995
63715.2,-19208.3,100985,120940,23067
63541.6,-20526.1,100797,120909,23068
63061.6,-19853.8,100382,120198,23069
63944.8,-22656.9,100752,121463,23070
62722.2,-22115.7,100054,120142,23071
63818.9,-21457.3,100521,120987,23072
62739.6,-21147,100007,119937,23073
46198.4,-28556.5,98307.8,112313,23088
46767.9,-29340.3,98013,112493,23089
45658.4,-28934.2,97786.6,111732,23090
45904.7,-28992.4,97111.1,111258,23091
46875.3,-29464,97014.3,111701,23092
46029.7,-29295.8,95785.2,110235,23093
46831.3,-29986.1,96075.9,111009,23094
46626.2,-30117,94838,109888,23095
46657.6,-31254,94843.4,110223,23096
46820.7,-30745.7,93565,109050,23097
47202.4,-31754.8,94387.3,110206,23098
54975.7,-38794.3,94223,115781,23099
55558.5,-39319.8,95205.7,117034,23100
54833.4,-40159.2,94111.1,116088,23101
54341.9,-40440.8,93134.9,115163,23102
54541.9,-39320.6,93632.9,115274,23103
42154,-23868.5,99555.9,110716,23183
42717,-23371.6,99951.3,111181,23184
43184.1,-23977.7,99699.4,111264,23185
44047.8,-24313.7,99399,111407,23186
43775.5,-23412.1,99886,111542,23187
43166.7,-22748.6,100237,111482,23188
44355.4,-24113.2,100074,112088,23189
45064.1,-23984.9,99830.9,112126,23190
44741.8,-22991,99839.7,111796,23191
43284.1,-21795.6,100541,111611,23192
43937.5,-22167.9,100451,111858,23193
52600.3,-48477.5,85396.9,111398,23237
52052.8,-48804.7,83916,110151,23238
52654.9,-47932.4,84666.6,110628,23239
48483.2,-24489.4,100942,114628,23241
48429.4,-23713.5,101303,114761,23242
49185.5,-23638,101129,114913,23243
48768.8,-22822.4,100763,114247,23244
50080.9,-24580.5,100716,115135,23245
49212.5,-24624.7,101075,115084,23246
58297.4,-28390.7,111989,129407,23257
58844,-29007,111573,129432,23258
59044.5,-28258,111084,128936,23259
59149.1,-29490.7,110436,128703,23260
59025.7,-28559.8,110207,128239,23261
59140.1,-30429,110765,129199,23262
58828.5,-29753.8,111096,129184,23263
58727.5,-30173.5,112085,130086,23264
50051.5,-34844.4,97575.1,115066,23288
49807,-34184.8,96904.7,114192,23289
49492.9,-33872.4,97711.8,114649,23290
48852.6,-33221.9,97067.7,113633,23291
49335.8,-33190.7,98290.6,114877,23292
48681.9,-32947.2,97731.7,114048,23293
49673.9,-33844.7,99049.3,115861,23294
50122.5,-34174.5,98345.9,115551,23295
58301.2,-24540.6,112072,128691,23322
59128.6,-24045.9,111854,128786,23323
58188.8,-23350.3,112177,128510,23324
59204.8,-23051.4,111601,128419,23325
58735.6,-25208.3,111944,128906,23326
59299.4,-50035,99723.7,126352,23357
50874.2,-39154.9,81895.6,104059,23376
50111.9,-38760.1,81610.9,103314,23377
50566,-38572.1,82227.9,103953,23378
50385.2,-38207.6,83045.8,104380,23379
49971.3,-38142.6,82085.1,103392,23380
49553.8,-37532.8,82899,103617,23381
58894.2,-46453.4,100150,125126,23450
59101,-47118.6,100005,125356,23451
46108.6,-23544.7,100096,112692,23463
45644.7,-22115.9,100385,112471,23464
44848.2,-22326.1,100473,112270,23465
44112.6,-21074.2,100755,111989,23466
45061.6,-21033.8,100762,112365,23467
44930.3,-20658.2,101475,112883,23468
45892.7,-21343,100528,112550,23469
46166.7,-20730.8,101197,113146,23470
45553.3,-20811,101322,113024,23471
46838.5,-21348.9,100487,112904,23472
45293.4,-20281.1,101694,113157,23473
53656,-47349.6,77354.5,105379,23476
60707.1,-41268.4,107725,130358,23530
60777.1,-40619.9,107233,129780,23532
60211.7,-40459.4,108103,130187,23533
55205.2,-17284.2,104044,119044,23597
55018.2,-17823.9,103806,118829,23598
55884.6,-17643.3,103610,119035,23599
55417.9,-18809.6,102158,117734,23600
54939.6,-18470.2,102946,118141,23601
55614.3,-18259.9,102805,118301,23602
56809.9,-17449.3,102962,118882,23603
56327.3,-18090.4,102763,118576,23604
58390.6,-16502.3,103163,119685,23634
59275.7,-16193.6,102955,119898,23635
59150,-17096.9,101966,119114,23636
59706.3,-16349.5,102183,119472,23637
45574.7,-27999.6,97894.5,111554,23638
46613.2,-27814.7,98865,112786,23639
45679.1,-27420.2,98664.8,112130,23640
49096.6,-26820.6,100757,115247,23641
48361.8,-27304.6,99778.7,114194,23642
48301.7,-26088.4,100123,114185,23643
47591,-26123.6,99791.1,113603,23644
47361.4,-25114.8,99856.4,113336,23645
47082.8,-26354.1,99233.9,112954,23646
47438.6,-27615.7,99179.6,113356,23647
47518.8,-27084,99557,113592,23648
46491.3,-27016,99180.2,112819,23649
59868.3,-30114.3,103183,123036,23685
59255.6,-29579.5,102700,122203,23686
60086.8,-29388.9,102999,122813,23687
58964.1,-29048.5,102101,121430,23688
60368.3,-28942.6,102387,122332,23689
60959,-29436.3,103280,123488,23690
61104,-28772.5,102813,123012,23691
59911.2,-28198,102250,121818,23692
59064.8,-28325.4,101873,121116,23693
64289.2,-13660.7,105202,124045,23724
64424.1,-13890.2,104122,123227,23725
63775,-13097.4,104203,122870,23726
60902.8,-29411.9,104399,124392,23778
61920.5,-28561.4,104254,124574,23779
61694.2,-29420.2,105513,125717,23780
62043,-28606.6,105471,125665,23781
61274.8,-28312.4,103473,123543,23782
62568.9,-27155.2,104284,124609,23783
62235.2,-26746.5,103245,123483,23784
61620.5,-27002.5,102892,122935,23785
61897.9,-27583.3,103681,123863,23786
42344,-22036.8,100789,111522,23809
42952.9,-21529.8,101150,111981,23810
50483.5,-23527.7,100642,115026,23824
49581.3,-22654.3,101013,114783,23825
49893.7,-21753.1,101193,114903,23826
50242.3,-20887.9,101221,114919,23827
60771,-38706.6,105404,127677,23899
44414,-42221.7,79302.8,100221,23929
44214.1,-41163.7,79581.3,99912.6,23930
44034.7,-42209.8,80161.5,100730,23931
43870.7,-42358.7,80878.5,101293,23932
43672.8,-41504.5,80558.8,100597,23933
43371.6,-41978.2,81152.2,101138,23934
43586,-43037.7,80818.4,101408,23935
60860.6,-41127.2,106557,129421,23936
61282.3,-42101.4,107132,130404,23937
39085.9,-30245.4,93049.4,105360,24022
39407.1,-30959.1,92200.4,104940,24024
40273.2,-30741.1,92197.8,105202,24025
38844.3,-30770.7,92413.5,104862,24026
45121.8,-19672.7,106297,117141,24167
45376.2,-19445.2,105523,116500,24168
46121.6,-19268.6,106190,117366,24169
54417.8,-38273.5,93882.7,115066,24197
54433.6,-38571.9,92972.7,114432,24198
54000.9,-38965.8,91913.6,113501,24199
54020.4,-39775.6,92337.2,114134,24200
52535.9,-27028.5,101478,117424,24229
51305,-27445.8,101290,116812,24230
51863.6,-26513.8,101150,116722,24231
51119,-26647.5,101598,116814,24232
50227.7,-27173.5,101390,116366,24233
49492.6,-27531.1,100961,115761,24234
50030.5,-28300.5,101108,116305,24235
50823.7,-29426.6,101305,117097,24236
50345.7,-28889.2,101255,116713,24237
50983.7,-28296.4,101299,116882,24238
49350.6,-39812.5,78174.5,100657,24239
49029.3,-39676.7,78973.6,101069,24240
59943.9,-35409.9,107799,128327,24249
59892,-36275.7,107548,128334,24250
59860.7,-35225.7,106784,127385,24251
59641.3,-36251,106572,127392,24252
59494.8,-35893.9,105636,126440,24253
59982,-36809.9,106825,127923,24254
59749.8,-37458.9,106591,127808,24255
59440.2,-35079.8,106082,126559,24256
59936,-34289.8,106166,126646,24257
59412.1,-34985.9,105343,125901,24258
59034.3,-34915.8,104335,124860,24259
59532.1,-34164.7,105217,125626,24260
59525.5,-33590.8,104429,124808,24261
55021.3,-24012.9,113263,128189,24359
54204.7,-43737.4,86987.6,111436,24360
54084.4,-43960.8,85985.4,110685,24361
54245.1,-42965.3,85921.9,110323,24362
54797.6,-43860.5,85355.6,110508,24363
54482.6,-45471.3,85120.5,110822,24364
54255.1,-44583.3,85323,110505,24365
54269.7,-44837.6,86140.3,111246,24366
53936.6,-45610.7,86175.3,111426,24367
51164.6,-24880.9,100528,115511,24388
52074.2,-25227.3,101010,116409,24389
52615.9,-24339,100663,116163,24390
53336.9,-49090.8,92191.2,117277,24485
53714.3,-50201.7,93851.2,119220,24486
52900.7,-50081.4,92824.3,117996,24487
52989.2,-50905.1,93018.9,118540,24488
52301.2,-50675.4,90711.4,116327,24489
52339,-51160.5,91804.8,117409,24490
51898.2,-51705.3,90686.2,116580,24491
52638.8,-50051.6,91693.8,116978,24492
53100.8,-48423.8,91239,116143,24493
52849.9,-49340.9,91042.5,116260,24494
53133.3,-47363.3,90410.1,115067,24495
53545.2,-47274.6,91364.2,115972,24496
53107.2,-46928.8,89121.1,113865,24497
52877.6,-47079.8,89750,114314,24498
52730.9,-47897.7,89504,114393,24499
52736.9,-48103.9,90333.7,115132,24500
52291.7,-48464.2,89690.8,114576,24501
52329.5,-48810.4,90247.5,115176,24502
52301.9,-49567.7,90084.7,115359,24503
47876.8,-31438.5,92477.1,108778,24513
49027.7,-32191.3,92799.1,109780,24514
49131.1,-32791.9,92023.1,109350,24515
51717.7,-35620.6,89190.9,109081,24534
49859.3,-41718.9,75692.5,99778.6,24585
49522.9,-41166.5,76190.4,99760.6,24586
50598.9,-41061.9,76452,100455,24587
49856,-40576.9,76647.6,100035,24588
48823.5,-40662.4,76373.3,99348.1,24589
50010.3,-32577.9,88780.7,106978,24680
49638.7,-31913.8,88283.2,106190,24681
54810.3,-23397.7,100731,117040,24701
55465.8,-23466.8,100297,116990,24702
54874,-24411.7,100634,117193,24703
62824,-13874.3,103683,122023,24785
63345.5,-13799.4,104734,123176,24786
48365.4,-18647.9,102010,114425,24811
49135.8,-19391.6,101390,114325,24812
48222.7,-19661.8,101502,114082,24813
49594.1,-20611.5,100895,114299,24814
48627.7,-20067.1,101213,114068,24815
47788,-20178,101388,113888,24816
50273.7,-19504.8,101434,114877,24817
50918.8,-49810,86932.2,112388,24832
49985,-50815.5,86772.4,112295,24833
50266.4,-50456,85977.9,111646,24834
49597.4,-50150.3,84627.2,110167,24835
67113,-23037.8,108781,129878,24882
48728.3,-33476.1,85466.8,103921,24960
42262.7,-24793.5,98832.3,110312,24994
41747.1,-24730.1,99280.3,110503,24995
43217.5,-24651.9,98838.7,110655,24996
42339,-25474.1,98371.7,110084,24997
41186.2,-25038.5,98657.1,109802,24998
41574.8,-25988.6,98014,109593,24999
65174.4,-14409,106774,125921,25026
64421.7,-14683.8,107758,126402,25027
64830,-15126.5,108196,127036,25028
63439.3,-14482.4,107262,125457,25029
64204.5,-13965.8,107053,125609,25030
64204.2,-15192.5,108188,126719,25031
63453.3,-14794.4,108132,126245,25032
45390.6,-36359.4,83087.3,101419,25052
45440.3,-35155.1,83299.2,101190,25053
53082.1,-40492,88830.2,111122,25066
53328.5,-40667.6,87932.3,110589,25067
52778.2,-39587.9,87976.5,109966,25068
52971.9,-41056.6,85975.4,109011,25069
52492,-40241.3,86308.9,108738,25070
53080.3,-41081.7,86854.9,109768,25071
52816,-39794.1,86928.1,109223,25072
52443.2,-38923.2,86995.3,108782,25073
53671.4,-43141.3,87807.2,111588,25113
53744.4,-42223.5,87558.6,111076,25114
53580.4,-42595.7,88643,111995,25115
53309.8,-43443.3,89132.6,112578,25116
53409.3,-20051.4,101512,116444,25161
53923.9,-20705.4,101015,116364,25162
54670.3,-20317.2,101328,116914,25163
56310.6,-18659.3,101814,117835,25184
55683.1,-19508.7,101550,117446,25185
57608.4,-19099,100506,117409,25186
56456.1,-20042.7,100976,117410,25187
56871.1,-19235.5,101150,117625,25188
61559,-14912.8,102862,120799,25218
62198.2,-15023,102300,120663,25219
61034.3,-15681,102345,120190,25220
61356.3,-16268.6,101502,119716,25221
62207.1,-15482.5,101502,120050,25222
44121.6,-49858.4,85207.7,108134,25289
44016.3,-48997.6,84333.7,107006,25290
44725.2,-49361.4,85058.2,108036,25291
45855.5,-49238.8,83743,107425,25292
44522.6,-48239.1,83496.4,106212,25293
44795.9,-49056.9,84228,107274,25294
45779.7,-49352.8,84786.2,108260,25295
62436.8,-27671,105469,125649,25344
62374.9,-27929.3,104737,125062,25345
58781.9,-32655.6,103706,123599,25403
59852.3,-32910.7,104315,124688,25404
59971.6,-32194.2,104031,124320,25405
57639.8,-30054,102846,121667,25406
58623.5,-30140,102977,122268,25407
58299.8,-30728.8,102966,122250,25408
59009.7,-30987.7,103276,122916,25409
57193.9,-30828.2,102841,121646,25410
58284.7,-31689.3,103182,122670,25411
56278,-30316.5,102619,120901,25412
59602,-30625.8,103713,123478,25413
60163.4,-30617.6,103978,123970,25414
59467.8,-31892.6,103418,123486,25415
59906.2,-31446.5,104061,124122,25416
63399.9,-16802,109906,127989,25458
62837,-15511.1,108727,126533,25459
63367.6,-15974.1,109340,127381,25460
43256.1,-30500.1,92278.3,106380,25479
42267,-30392.7,92773.9,106382,25480
43754.2,-30007.9,93142,107193,25481
42545,-29968.6,93596.6,107091,25482
43315.3,-29474.3,93924,107548,25483
41947.1,-30793.5,91802.4,105525,25484
42562.7,-30608.8,92111.7,105986,25485
42763.2,-30954.5,91214.2,105389,25486
41255.3,-30039.9,93711.9,106707,25487
41429,-30093.8,92845.7,106030,25488
61980,-15410.2,108006,125476,25503
62686.1,-14921.7,107710,125514,25504
61126.2,-23094.3,110605,128465,25517
60140.8,-23751.9,111331,128746,25518
60683.1,-21634.2,111010,128350,25519
59668.5,-22400.4,111306,128262,25520
60384.5,-22607.6,110859,128246,25521
61872.6,-22389,110144,128301,25522
61256.7,-22169.1,110458,128237,25523
46547.4,-49856.1,84472.2,108572,25558
46441.3,-48445.5,83389.6,107040,25559
47133.2,-48896.1,83502.5,107634,25560
47501.5,-49117.4,84147.2,108396,25561
48041.2,-48789,83056.6,107642,25562
48593.4,-48906.3,82357,107405,25563
47481.7,-48273.1,82590.4,106799,25564
46533.7,-48249.8,82789.1,106524,25565
52584.8,-31270.3,102301,119199,25582
53251,-31999.9,102700,120029,25583
52480.2,-32000.3,102639,119637,25584
53163.4,-33084.6,102539,120147,25585
53679.9,-31208.1,102856,120145,25586
54184.9,-31689.4,103317,120891,25587
54201.2,-32456.5,102948,120787,25588
53359.1,-30685.5,102342,119426,25589
53111.7,-29721.7,102215,118963,25590
53793.4,-29922.6,102973,119969,25591
53604,-29023,102246,119038,25592
54129.2,-30761,103084,120426,25593
61902.6,-14414.7,103708,121635,25629
62170.5,-14635.4,102847,121066,25630
57779.2,-40424.5,100846,123055,25666
58410,-40893.9,101317,123892,25667
57997.1,-41613.3,100617,123366,25668
58957.5,-41915.8,101543,124675,25669
58894.2,-40136.1,102193,124591,25670
57992.3,-40175.2,101778,123838,25671
59288.1,-41255.1,102332,125255,25672
44755.5,-33208.2,85908.8,102402,25691
44096.3,-33962.9,84842.6,101470,25692
45609.6,-33592.8,85123.5,102248,25693
44943.9,-33714.8,85130.1,101999,25694
45311.8,-34311.4,84276.7,101651,25695
56703.9,-47530.6,98228.8,122977,25706
55773.3,-48569.2,97481.1,122361,25707
55791.5,-47600.3,97057.1,121649,25708
57893.5,-48722,98798.9,124446,25766
58424.4,-47969.8,99517.9,124973,25767
60653.4,-43649.9,104085,128132,25806
60719,-42983.5,104464,128246,25807
58853.5,-45702.1,100209,124877,25821
58114.6,-45211.6,99983.5,124170,25822
58568.2,-44408.5,99940.2,124058,25823
57705.1,-45233.5,99290.7,123428,25824
57652.4,-44130.5,99411.7,123102,25825
57089.7,-44527.3,98928.2,122592,25826
58953,-21187.4,111077,127524,25828
59111.8,-20160.4,110318,126770,25829
58320.4,-20733.9,110624,126763,25830
45370.6,-44781.2,79994.7,102289,25873
51167.7,-46616.8,76702,103317,25880
51135,-45924.7,76148.3,102579,25881
51819.9,-45357.1,75930.5,102509,25882
49854.3,-47076,77341.5,103360,25883
55674.3,-44447.6,96156.2,119671,25916
55813.5,-43225.7,96921.4,119906,25917
56380.3,-44071.9,97237.2,120732,25918
55336.8,-43555.1,95701.9,118819,25919
55486.6,-42421.7,95998.3,118718,25920
54418.6,-43069.9,94886.8,117558,25921
54592.3,-42049.6,95199.9,117522,25922
55123.3,-44893.1,95622.8,119154,25923
50498.1,-19069.5,107403,120204,25952
51319.6,-18906.3,107244,120384,25953
51005.8,-19561.7,108057,121081,25954
51732.5,-19465.5,107925,121256,25955
51459.3,-19933.2,108694,121901,25956
59527.1,-33857.8,109963,129544,26023
59207.8,-33468.2,110769,129983,26024
59401.1,-34155.3,111284,130687,26025
59120.8,-33480.5,111687,130729,26026
59165.5,-32811.2,112027,130871,26027
59431.8,-32754,110795,129925,26028
59037.7,-31903.9,109257,128220,26029
59702.1,-32587.4,109636,129021,26030
59197.9,-31088.8,109935,128672,26031
59110.5,-31885.5,110659,129446,26032
58921.8,-31116.9,111185,129623,26033
55185.7,-37183.3,100885,120855,26079
55696.3,-36411.9,101496,121364,26080
54236.8,-37323.9,100801,120397,26081
54280.1,-36699.9,101309,120651,26082
54007,-35870.2,101960,120827,26083
54958.9,-35892.5,101987,121285,26084
55625.5,-35693.5,102259,121758,26085
55157.5,-35315.8,102600,121722,26086
54441.5,-35136.7,102639,121381,26087
52269.5,-20995.4,110285,123837,26104
51851.1,-20223.7,109800,123100,26105
50528.6,-20968.3,109964,122821,26106
51013.7,-20325,108802,121874,26107
49872.6,-20455.3,108854,121470,26108
48294.5,-20497.3,108394,120423,26109
49099.2,-20404.8,108639,120953,26110
49974.6,-19688.7,108105,120714,26111
49034.4,-19961.8,107894,120183,26112
49022.2,-19132.6,107187,119408,26113
49963.2,-19368.3,107168,119818,26114
43704.2,-45457.2,82030.4,103467,26134
44878,-45483.3,81450.6,103523,26135
44182.1,-44876.2,81430.9,102941,26136
41354.1,-26839.3,96495.7,108360,26206
41114.3,-26302.6,97313.4,108867,26207
60317.8,-16182.6,108488,125179,26236
61033.2,-16152.2,108675,125683,26237
64374.2,-20450.4,110414,129435,26238
64745.9,-21199.2,110127,129497,26239
51552.9,-37912.4,85984.6,107184,26279
51100.5,-38406.3,84813.5,106206,26280
50742.7,-37522.3,84757,105672,26281
46532.6,-41659.8,76914.3,99078.9,26286
46783.7,-40823.5,77160.4,99040.4,26287
47513.8,-41048.3,76568.6,99021.6,26288
47456.9,-40103.6,77295.3,99171.7,26289
46061.8,-41235.9,77819.3,99387.8,26290
41886.6,-45473.3,84955.6,105070,26301
62837.1,-19449.7,100974,120510,26346
62637.8,-18833.7,101036,120360,26347
59866.1,-25156.8,99814.3,119079,26383
67636,-22125.4,107903,129256,26384
67349,-22333.7,109094,130139,26385
67004.6,-23039.1,107271,128559,26386
66347.6,-23573.3,106438,127620,26387
54462.6,-43416.5,82522.8,107987,26388
54210.6,-43544.1,83445.5,108619,26389
60460.7,-16155.6,102142,119789,26394
59884.7,-38326.9,109043,130175,26404
60238.1,-38557.7,108396,129865,26405
60345.5,-39719.1,108664,130488,26406
53650.6,-20530.1,109995,124092,26463
54882.5,-20308.2,110269,124835,26464
54537.6,-20198.5,109484,123972,26465
56313.4,-20108.6,110755,125866,26466
55457,-19737.1,109762,124550,26467
54990.1,-19665.5,109140,123783,26468
65986.8,-17741,110237,129697,26469
66520,-17602,109581,129394,26470
62364.2,-23324.4,109915,128509,26512
47636.2,-20474.5,107714,119544,26564
48177,-19712.3,107445,119390,26565
46818.6,-20135.8,107572,119034,26566
47274.5,-19404.9,106609,118224,26567
48013.8,-19594.7,106573,118520,26568
47522.8,-49997.7,85190.9,109616,26588
62587.7,-23674.2,109313,128168,26621
62604.3,-24359.1,109136,128154,26622
54012,-43025.2,81770,107027,26672
54653.8,-43916.4,81618.5,107598,26673
54069.5,-43302.6,80962.9,106553,26674
42285.3,-20497.3,102681,112923,26685
46790.2,-19662.1,105960,117488,26760
46359.9,-19731.9,106927,118203,26761
52457.9,-40321.4,85224.6,107893,26805
51582.9,-39517.2,84258.9,106405,26806
51965.9,-40369.1,84362.8,106992,26807
52726.7,-40963.2,83853.2,107189,26808
52905.9,-41278.9,82892.4,106650,26809
52204.5,-40776.2,82724.2,105978,26810
51982.7,-39866.8,83151.9,105857,26811
56359.6,-49780,97517.8,123143,26874
55694.8,-49317.5,96818.5,122098,26875
54937.3,-50300.9,95102.2,120800,26876
54945.4,-48827.7,96809.1,121553,26877
55303.6,-49773.7,96012.4,121467,26878
56059.1,-50381.4,95793.5,121891,26879
65765.4,-23126.8,103122,124475,26889
47564.2,-43750.9,75934.1,99712,26890
67967.2,-16419.6,106563,127455,26902
53636.2,-42576.6,80813.8,105927,26903
53187.3,-42304.4,81869.8,106401,26904
39016.1,-39365.3,86440.8,102683,26913
39559.7,-39093.6,85830,102274,26914
39138.4,-40056.1,86257.6,102843,26915
67010.1,-15546.1,105409,125869,26947
66229.3,-15191.8,103964,124200,26948
45993.8,-43691.9,78397.7,100849,27010
60128.2,-31156.9,107416,126982,27078
60854.4,-31582.9,106179,126391,27079
60738.7,-30916.4,105657,125732,27080
60770.4,-30604.1,106691,126541,27081
61023.1,-30066.5,105253,125324,27082
61751.1,-28459.6,106216,126115,27083
61068.8,-29727.1,106323,126165,27084
60661.1,-29782.9,107283,126793,27085
61133.1,-28862.9,107027,126590,27086
60321.6,-39269.4,107794,129616,27108
60447.9,-39998.5,107554,129698,27109
44690.6,-44666.1,80732.5,102519,27174
44108.5,-43898.7,80571.8,101806,27175
57939.6,-50167.6,98965.1,125171,27181
57560.9,-49619.4,98221.7,124189,27182
57536.3,-50788.6,98287,124701,27183
44882,-27367.5,97753.6,110992,27187
44161.3,-27650.8,96541.3,109704,27188
45171.6,-28246.2,97078.3,110736,27189
44943,-28608.1,96519.3,110246,27190
44611,-28306.1,95829.9,109429,27191
45119.3,-29193.3,95724.8,109778,27192
45497.8,-29176.7,96410.7,110528,27193
43656.2,-28556.9,95065.6,108438,27194
43441.6,-28060.2,95910.8,108965,27195
48320.7,-40246.9,77017.3,99430.2,27198
49393.8,-40391.1,77210.8,100163,27199
66170,-19857.4,104083,124924,27204
66181.6,-19296.9,103614,124452,27205
66067.8,-18492.2,103436,124121,27206
65554.3,-18717.7,102633,123212,27207
53665.2,-42611.7,94158.7,116454,27214
53844,-42122.6,94804.9,116882,27215
51890,-30759.5,101992,118495,27251
52586,-30358.3,102308,118970,27252
51797.2,-29862.8,101778,118040,27253
52577.6,-29183.4,102148,118534,27254
49282.1,-25441.9,100566,114846,27277
49704.9,-26372.5,101173,115767,27278
50256,-25565.7,101056,115722,27279
50441,-26450.5,101262,116181,27280
51257.3,-25888.8,101137,116302,27281
48967.1,-48200.4,82065.6,107032,27315
49556.6,-48629.5,82219.4,107614,27316
49275.1,-48244.6,81186.1,106521,27317
50267.8,-48475.5,81807.6,107560,27318
51375.5,-48106.3,81761.6,107882,27319
50822.4,-48050.9,81088.4,107085,27320
49968.5,-48256,80868.3,106608,27321
47012.4,-33145.5,86062.8,103516,27381
47682.5,-33156.1,85364.7,103248,27382
46878.6,-32315.9,86657.8,103689,27383
46525,-33167,85453.7,102796,27384
44315.7,-29996.8,93749.8,107948,27431
44391.2,-30525.7,92607.1,107138,27432
43452.8,-30964.6,91710,106102,27433
43673.9,-30917.9,90798.2,105393,27434
44164.5,-31053.6,91695.2,106409,27435
45035.3,-30933.6,91873.5,106892,27436
60816,-39084.2,106872,129026,27466
60386.2,-38162.6,107183,128806,27467
46111.4,-42163.8,77616.4,99641.1,27468
65891.4,-23529.7,105656,126722,27497
48099.8,-41074,76077.3,98936.4,27534
47560.3,-45129.3,77030,101155,27549
46932.4,-44851.3,77574.9,101154,27550
43577.1,-39299.7,81335,100294,27593
43738.3,-38371.8,81771.3,100359,27594
44297.8,-38439.5,80762.8,99812.4,27595
61542.5,-44668.9,105254,129851,27620
61552.3,-45649.3,105193,130146,27621
61559.3,-45763.9,104348,129508,27622
59382.5,-15771.3,104094,120874,27635
60139.5,-15586.2,103347,120583,27636
60968.8,-15288.9,103070,120724,27637
51423.3,-40846.4,77904.2,101891,27646
51736.2,-36464.8,87725.4,108176,27647
51504.5,-35751.9,88178.2,108196,27648
59691.3,-35683.6,108562,128927,27669
59865.1,-36571.9,108538,129236,27670
59869.5,-37161.5,107863,128840,27671
60047.7,-36537.6,109630,130228,27672
59467,-36119,108978,129295,27673
59945.3,-37368.1,108928,129827,27674
59942.7,-37994.7,107946,129186,27675
48490.7,-18770.8,105561,117672,27746
48983.6,-19066.5,106326,118609,27747
48467.5,-18121.6,104830,116905,27748
61287.6,-46668.9,104564,129876,27754
61476.2,-46436.7,105381,130541,27755
58355.6,-26090.3,100222,118872,27800
50112.9,-48267,79987.9,106014,27830
49166.7,-47550.3,79487.6,104865,27831
48988.1,-47698.9,80278.1,105449,27832
51028.4,-44040,75791.7,101429,27910
51153.8,-43409,76102.9,101453,27911
62326.4,-16638.5,101403,120183,27929
62450.5,-17583.9,100858,119923,27930
61538.2,-17213.5,100997,119514,27931
63036,-16126,101399,120480,27932
63178,-16986,101433,120701,27933
61577.4,-18582,100666,119460,27934
61400.5,-17988.8,101160,119695,27935
50532.3,-40826,77283.7,100961,27936
51132.6,-41319.4,77339.9,101505,27937
51035.9,-41716,76693,101127,27938
51767,-41839.6,77577.4,102219,27939
56371.9,-50613.3,96583,122751,27957
48787.9,-21346.8,100829,114028,27965
47715.5,-20815.2,100839,113484,27966
52549.9,-47321.6,82462.8,108632,27996
51860.4,-48206.9,82997.9,109097,27997
52193.9,-47809.8,81869.3,108225,27998
51050.7,-48204.7,82425.4,108277,27999
52505.1,-47761.8,83738.8,109773,28000
57799.1,-47496.7,99004,124091,28054
57361.7,-48013.5,98505.2,123689,28113
56849.9,-48918.3,98034,123432,28114
58897.6,-44890.3,100715,125010,28149
58832.8,-43659.8,100725,124551,28150
46839.1,-20449.8,100901,113107,28262
52006,-47688.2,77793.8,105027,28294
60897.2,-42208.1,104979,128494,28302
60757.2,-41347.8,105361,128460,28303
53179.4,-36863.4,94765.4,114749,28335
52495.7,-36424.4,94793.2,114317,28336
52927.9,-37179.8,95316.5,115191,28337
52710.3,-37077.2,95953,115586,28338
51908.4,-36463.1,95597.9,114730,28339
50308.4,-34370.9,93923.6,111955,28361
50018.1,-33515.2,94338.8,111915,28362
